project_index,bldg_proj_type,mat_group,mui,eci,bldg_prim_use_recat
175,New Construction,Air and vapor barriers,0.1555264276774114,0.1259764064187032,Residential: Multifamily (5 or more units)
175,New Construction,Aluminum,1.3142071881747877,11.91834073838496,Residential: Multifamily (5 or more units)
175,New Construction,Applied fireproofing,5.436104227657641,6.246480544046382,Residential: Multifamily (5 or more units)
175,New Construction,Cladding,1.0432800391527757,4.33867791438767,Residential: Multifamily (5 or more units)
175,New Construction,Coatings,0.8248334869722423,2.569445606432153,Residential: Multifamily (5 or more units)
175,New Construction,Concrete,480.2620276349172,92.21633743236096,Residential: Multifamily (5 or more units)
175,New Construction,Doors and frames,2.623364843271564,5.226196994737006,Residential: Multifamily (5 or more units)
175,New Construction,Flooring and tile,2.3557856826947807,9.043005272481976,Residential: Multifamily (5 or more units)
175,New Construction,Glazing,3.1598985964020327,4.269534687281379,Residential: Multifamily (5 or more units)
175,New Construction,Gypsum,102.46644571610592,22.41210216216304,Residential: Multifamily (5 or more units)
175,New Construction,Insulation,6.371226394914349,11.729230840974878,Residential: Multifamily (5 or more units)
175,New Construction,Masonry,29.50064129291274,8.292767147557775,Residential: Multifamily (5 or more units)
175,New Construction,Other metals,0.0125572562553977,0.0699595089370369,Residential: Multifamily (5 or more units)
175,New Construction,Roofing and waterproofing,0.4275846376179646,1.3639949940013076,Residential: Multifamily (5 or more units)
175,New Construction,Steel,20.879386130808093,39.67305832023717,Residential: Multifamily (5 or more units)
175,New Construction,Synthetic composites,0.0431884261622701,0.0592280458375022,Residential: Multifamily (5 or more units)
175,New Construction,Wall coverings,0.0022681770282751,0.0294129953162377,Residential: Multifamily (5 or more units)
175,New Construction,Windows and frames,0.3952034758721932,1.1163390243074238,Residential: Multifamily (5 or more units)
175,New Construction,Wood and composites,31.92932712358398,7.937035924178938,Residential: Multifamily (5 or more units)
176,New Construction,Acoustic ceilings,0.596337835954873,0.9228584651315412,Residential: Multifamily (5 or more units)
176,New Construction,Adhesives and sealants,0.3222001806681405,0.1731414883319716,Residential: Multifamily (5 or more units)
176,New Construction,Aluminum,0.4191260315361533,3.158390798039567,Residential: Multifamily (5 or more units)
176,New Construction,Applied fireproofing,0.6714037177043528,0.7669610246158732,Residential: Multifamily (5 or more units)
176,New Construction,Cladding,0.2854405984222376,1.834174012285868,Residential: Multifamily (5 or more units)
176,New Construction,Coatings,0.7769377989863239,2.0344550015817613,Residential: Multifamily (5 or more units)
176,New Construction,Concrete,159.59190918086227,31.374752098148495,Residential: Multifamily (5 or more units)
176,New Construction,Doors and frames,3.0076335405859638,4.259710386168767,Residential: Multifamily (5 or more units)
176,New Construction,Flooring and tile,2.66625363450918,9.749574310083291,Residential: Multifamily (5 or more units)
176,New Construction,Glazing,2.451769073307122,3.29359425619944,Residential: Multifamily (5 or more units)
176,New Construction,Gypsum,92.79172602882694,20.359645046335416,Residential: Multifamily (5 or more units)
176,New Construction,Insulation,3.623111943890723,7.392476685141122,Residential: Multifamily (5 or more units)
176,New Construction,Masonry,25.33528298557779,7.138602288086413,Residential: Multifamily (5 or more units)
176,New Construction,Other metals,0.0041578652199607,0.0240324609713733,Residential: Multifamily (5 or more units)
176,New Construction,Roofing and waterproofing,0.2784040846112914,0.8869203581897217,Residential: Multifamily (5 or more units)
176,New Construction,Steel,6.151695087582656,11.90837185464034,Residential: Multifamily (5 or more units)
176,New Construction,Wall coverings,0.0721713544821991,0.0191975802922649,Residential: Multifamily (5 or more units)
176,New Construction,Windows and frames,0.6276051675675636,1.6819818490810703,Residential: Multifamily (5 or more units)
176,New Construction,Wood and composites,33.7952886896164,8.36612396069372,Residential: Multifamily (5 or more units)
177,New Construction,Acoustic ceilings,1.683340004159244,2.605041100646312,Education
177,New Construction,Adhesives and sealants,0.5946870941703597,1.6214612962996082,Education
177,New Construction,Air and vapor barriers,2.796621843469642,3.2201000360058925,Education
177,New Construction,Aluminum,0.6242908498409799,5.156245348608075,Education
177,New Construction,Applied fireproofing,32.1996474754076,36.70759812196466,Education
177,New Construction,Coatings,0.5913048871943759,2.5435975811866345,Education
177,New Construction,Concrete,585.9152547760988,87.29676161478902,Education
177,New Construction,Doors and frames,0.9456256305999654,3.140439082941721,Education
177,New Construction,Flooring and tile,0.0265203372993004,0.1274139666510742,Education
177,New Construction,Glazing,6.097924295099215,15.947484189594771,Education
177,New Construction,Gypsum,50.74845990018319,12.240467701078884,Education
177,New Construction,Insulation,11.062091759504538,39.56848470334313,Education
177,New Construction,Masonry,2.2185362973132507,0.6283576544938407,Education
177,New Construction,Other metals,0.1100911685132738,0.447072319532538,Education
177,New Construction,Roofing and waterproofing,1.5215426379950858,4.716782177784767,Education
177,New Construction,Steel,77.51165814466037,139.1678665771918,Education
177,New Construction,Synthetic composites,0.8511499842241446,1.0298914809112147,Education
177,New Construction,Windows and frames,1.5539209039727786,15.539209039727783,Education
177,New Construction,Wood and composites,4.22106195252949,1.07504846891067,Education
178,New Construction,Aluminum,1.793371914010909,12.57220608997284,Other
178,New Construction,Cladding,1.0696457750626698,2.4922746558960207,Other
178,New Construction,Coatings,0.4055807886473321,2.5890306995046304,Other
178,New Construction,Concrete,1522.693719126029,309.8088764240728,Other
178,New Construction,Doors and frames,6.082449675517321,7.529230283223006,Other
178,New Construction,Flooring and tile,0.007129293461573,0.0088403238923505,Other
178,New Construction,Glazing,4.393058859116443,5.886698871216035,Other
178,New Construction,Gypsum,13.328377314148948,4.027446640207308,Other
178,New Construction,Insulation,3.5994868729961293,129.5907452908321,Other
178,New Construction,Masonry,1.093090523768621,0.121149519382287,Other
178,New Construction,Other metals,0.0349765934844263,0.1426035231912877,Other
178,New Construction,Roofing and waterproofing,6.50028222214553,4.315039262375002,Other
178,New Construction,Steel,110.87538563134622,176.78258116116837,Other
178,New Construction,Windows and frames,0.2324021390183025,2.324021390183025,Other
178,New Construction,Wood and composites,42.48528461839452,15.346964309499509,Other
179,New Construction,Acoustic ceilings,0.0993015757538097,0.3156281433758306,Education
179,New Construction,Adhesives and sealants,0.205446771731404,0.1080534009687279,Education
179,New Construction,Air and vapor barriers,1.1605842703570382,4.653354532113125,Education
179,New Construction,Aluminum,1.8797022928156293,12.179117579087864,Education
179,New Construction,Applied fireproofing,39.003389457808616,44.46386398190182,Education
179,New Construction,Cladding,0.8353695808334543,1.7770341776394418,Education
179,New Construction,Coatings,0.5098095220846358,3.876456998638189,Education
179,New Construction,Concrete,683.3334875771504,144.64036526728262,Education
179,New Construction,Doors and frames,0.5618291170990487,1.287007563704951,Education
179,New Construction,Flooring and tile,1.934066188941444,7.754741367612204,Education
179,New Construction,Glazing,7.026601146899116,9.30452164850114,Education
179,New Construction,Gypsum,45.468432308520704,9.287198099392084,Education
179,New Construction,Insulation,5.609006447312433,28.90460757462149,Education
179,New Construction,Masonry,54.66634421440314,14.760885475067347,Education
179,New Construction,Other metals,0.0396876647320943,0.2179537849257827,Education
179,New Construction,Roofing and waterproofing,1.0170330938568797,2.5442791385426538,Education
179,New Construction,Steel,185.98471656423317,365.0467581185108,Education
179,New Construction,Windows and frames,0.0815186602009496,0.815186602009496,Education
179,New Construction,Wood and composites,0.1626197381753043,0.0429316108782803,Education
18,New Construction,Acoustic ceilings,2.8941893449512563,4.588163418974316,Healthcare
18,New Construction,Adhesives and sealants,0.206966025282412,0.1667935752295318,Healthcare
18,New Construction,Air and vapor barriers,0.6432954306877388,0.6322852732358976,Healthcare
18,New Construction,Aluminum,2.655772002960151,23.156197663057803,Healthcare
18,New Construction,Cladding,0.7173405957576884,2.999338746598573,Healthcare
18,New Construction,Coatings,0.7321354798035176,1.9685372243431596,Healthcare
18,New Construction,Concrete,628.806442652587,134.7540007810374,Healthcare
18,New Construction,Doors and frames,2.2374276668381907,5.079345880351993,Healthcare
18,New Construction,Flooring and tile,1.7962965955436685,2.2903771096658336,Healthcare
18,New Construction,Glazing,1.904881828643065,3.327758244786785,Healthcare
18,New Construction,Gypsum,50.36013422570522,13.60071010839904,Healthcare
18,New Construction,Insulation,6.859588784656935,41.83006622695591,Healthcare
18,New Construction,Masonry,19.47354413311377,5.58968197063358,Healthcare
18,New Construction,Other,0.0119579701251256,0.0332544808290301,Healthcare
18,New Construction,Other metals,1.7418558310186936,2.058763257147188,Healthcare
18,New Construction,Roofing and waterproofing,0.7377540524924624,2.354805407113417,Healthcare
18,New Construction,Steel,94.04563825304685,134.17570284598173,Healthcare
18,New Construction,Synthetic composites,0.4034619604164824,1.5238301493714392,Healthcare
18,New Construction,Wall coverings,0.0016337396158291,0.0047209864785168,Healthcare
18,New Construction,Windows and frames,0.006915203163819,0.0538388754537467,Healthcare
18,New Construction,Wood and composites,3.2311185659862307,1.2302475868592715,Healthcare
180,New Construction,Acoustic ceilings,1.009147854087151,1.3724410815585255,Education
180,New Construction,Adhesives and sealants,0.3319485970441334,0.147234690320803,Education
180,New Construction,Air and vapor barriers,0.2872982968787544,0.7527215378223366,Education
180,New Construction,Aluminum,2.762288092379292,26.09548447137215,Education
180,New Construction,Cladding,2.0821711133733585,4.851458694159926,Education
180,New Construction,Coatings,0.8004819131623523,4.539144532000475,Education
180,New Construction,Concrete,512.2699222460411,80.59418411070554,Education
180,New Construction,Doors and frames,1.7068037916781635,5.797589837463645,Education
180,New Construction,Flooring and tile,2.381908049743279,11.390486433174216,Education
180,New Construction,Glazing,5.802143152554192,7.774871824422618,Education
180,New Construction,Gypsum,58.00739155370744,11.77550048540261,Education
180,New Construction,Insulation,8.187709404965693,20.81348190672526,Education
180,New Construction,Masonry,57.19832901372812,15.667275125396152,Education
180,New Construction,Other,0.0018504722527861,0.0043116003489918,Education
180,New Construction,Other metals,0.2371970914064761,0.9606482201962282,Education
180,New Construction,Roofing and waterproofing,0.91865661305708,2.9305145956520864,Education
